Atomic Fact,Label,Reason
William Shakespeare kết hôn với Anne Hathaway khi ông mới 18 tuổi.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về William Shakespeare và cuộc hôn nhân của ông với Anne Hathaway không liên quan đến nội dung về Stephen Hawking được cung cấp. Đoạn văn thông tin chỉ đề cập đến đời sống cá nhân và sự nghiệp của Stephen Hawking, không có bất kỳ thông tin nào về Shakespeare.  
Đoạn thông tin: Không có thông tin liên quan đến William Shakespeare trong nội dung đã cho."
William Shakespeare và Anne Hathaway có ba người con.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về William Shakespeare và Anne Hathaway không có trong đoạn thông tin cung cấp về Lê Ngọc Hân và các nhân vật liên quan. Do đó, thông tin này không liên quan đến ngữ cảnh được yêu cầu.  
Đoạn thông tin: Không có đoạn thông tin nào liên quan đến William Shakespeare và Anne Hathaway trong văn bản được cung cấp."
Ba người con của William Shakespeare là Susanna và cặp song sinh Hamnet và Judith.,Irrelevant,"Nhãn: Irrelevant
Lí do: Atomic fact được cung cấp không liên quan đến nội dung thông tin về nhân vật Lê Ngọc Hân và các sự kiện liên quan đến bà, Quang Trung hay gia đình của họ. Không có bất kỳ thông tin nào trong đoạn văn nói về William Shakespeare hay con cái của ông.
Đoạn thông tin: Không có đoạn thông tin nào phản ánh điều đó."
"Vào cuối thế kỷ 16, William Shakespeare chuyển đến London.",Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về việc William Shakespeare chuyển đến London vào cuối thế kỷ 16 không liên quan đến nội dung thông tin cung cấp về Churchill và sự nghiệp của ông trong giai đoạn 1921-1922. Đoạn văn hoàn toàn tập trung vào các sự kiện trong cuộc đời và sự nghiệp của Winston Churchill, không đề cập đến Shakespeare.  
Đoạn thông tin: Không có đoạn thông tin nào liên quan đến William Shakespeare trong văn bản đã cung cấp."
William Shakespeare bắt đầu sự nghiệp viết kịch tại London.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về William Shakespeare không được đề cập trong đoạn văn cung cấp về Isaac Newton, do đó không liên quan đến ngữ cảnh.  
Đoạn thông tin: Không có đoạn thông tin nào liên quan đến William Shakespeare trong tài liệu về Isaac Newton."
William Shakespeare nhanh chóng trở thành một trong những nhà soạn kịch nổi tiếng nhất thời bấy giờ.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin không liên quan đến Sir Isaac Newton, người mà đoạn văn bản cung cấp thông tin. Không có thông tin nào trong đoạn văn đề cập đến William Shakespeare hoặc sự nghiệp của ông.  
Đoạn thông tin: Không có đoạn thông tin nào liên quan đến William Shakespeare trong nội dung đã cung cấp."
William Shakespeare viết nhiều tác phẩm kịch nổi tiếng.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về William Shakespeare và các tác phẩm của ông không có trong đoạn văn bản cung cấp, mà chỉ nói về Isaac Newton và các hoạt động, sự nghiệp của ông.  
Đoạn thông tin: Không có đoạn thông tin nào liên quan đến William Shakespeare trong văn bản."
"Các tác phẩm kịch nổi tiếng của William Shakespeare bao gồm ""Romeo và Juliet"".",Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về các tác phẩm kịch nổi tiếng của William Shakespeare không liên quan đến nội dung của đoạn văn cung cấp về Isaac Newton. Đoạn văn chỉ đề cập đến cuộc đời và sự nghiệp của Newton mà không đề cập đến Shakespeare hay các tác phẩm của ông.  
Đoạn thông tin: Không có đoạn thông tin nào trong văn bản liên quan đến William Shakespeare hoặc các tác phẩm của ông."
"Các tác phẩm kịch nổi tiếng của William Shakespeare bao gồm ""Hamlet"".",Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về các tác phẩm kịch nổi tiếng của William Shakespeare, bao gồm ""Hamlet"", không liên quan đến thông tin được cung cấp về Isaac Newton. Đoạn thông tin không đề cập gì đến Shakespeare hay các tác phẩm của ông.  
Đoạn thông tin: Không có đoạn thông tin nào trong phần thông tin về Newton đề cập đến William Shakespeare hoặc các tác phẩm kịch của ông."
"Các tác phẩm kịch nổi tiếng của William Shakespeare bao gồm ""Othello"".",Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về các tác phẩm kịch nổi tiếng của William Shakespeare không liên quan đến thông tin về Isaac Newton mà đoạn văn đã cung cấp. Đoạn văn chỉ nói về cuộc đời và sự nghiệp của Newton mà không đề cập đến Shakespeare hay các tác phẩm của ông.  
Đoạn thông tin: Không có đoạn thông tin nào trong văn bản cung cấp liên quan đến William Shakespeare hay tác phẩm ""Othello""."
"Các tác phẩm kịch nổi tiếng của William Shakespeare bao gồm ""Macbeth"".",Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin được cung cấp không đề cập đến William Shakespeare hay bất kỳ tác phẩm kịch nào của ông, bao gồm ""Macbeth"". Thay vào đó, tất cả thông tin đều xoay quanh Isaac Newton và các khía cạnh liên quan đến ông, không có liên quan gì đến Shakespeare.  
Đoạn thông tin: ""Tôi không biết mình có thể xuất hiện với thế giới như thế nào, nhưng với bản thân tôi, tôi dường như chỉ giống như một cậu bé đang chơi trên bờ biển, và bản thân đột nhiên chuyển hướng và sau đó tìm thấy một viên sỏi nhẵn hơn hoặc một cái vỏ sò đẹp hơn bình thường, trong khi trước mắt tôi là một đại dương lớn chứa đựng tất cả sự thật chưa được khám phá."" (Thông tin này không liên quan đến Shakespeare.)"
"Các tác phẩm kịch nổi tiếng của William Shakespeare bao gồm ""King Lear"".",Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về các tác phẩm kịch nổi tiếng của William Shakespeare không liên quan đến thông tin cung cấp về Sir Winston Churchill. Đoạn văn chỉ đề cập đến tiểu sử, sự nghiệp chính trị và những đóng góp của Churchill, mà không đề cập đến bất kỳ tác phẩm văn học nào của Shakespeare.  
Đoạn thông tin: Không có đoạn thông tin nào liên quan đến tác phẩm của William Shakespeare trong thông tin được cung cấp về Churchill."
William Shakespeare cũng là một nhà thơ tài năng.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về William Shakespeare không liên quan đến nhân vật được đề cập là Sir Isaac Newton. Đoạn thông tin cung cấp chỉ nói về cuộc đời và sự nghiệp của Newton mà không đề cập gì đến Shakespeare.  
Đoạn thông tin: ""Sir Isaac Newton (25 tháng 12 năm 1642 – 20 tháng 3 năm 1726 (lịch cũ)) là một nhà toán học, nhà vật lý, nhà thiên văn học, nhà thần học, và tác giả..."""
William Shakespeare sáng tác nhiều sonnet và thơ trữ tình.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về William Shakespeare không liên quan đến đoạn văn cung cấp thông tin về Isaac Newton. Đoạn văn chỉ đề cập đến các khía cạnh cá nhân, sự nghiệp và cái chết của Newton, không có thông tin nào đề cập đến Shakespeare hay tác phẩm của ông.  
Đoạn thông tin: Không có đoạn thông tin nào trong văn bản cung cấp liên quan đến William Shakespeare."
William Shakespeare là một trong những người sáng lập nhà hát Globe.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin đề cập đến William Shakespeare không liên quan đến nội dung về Sir Isaac Newton, người được mô tả trong đoạn văn. Không có thông tin nào trong đoạn văn về Shakespeare hoặc nhà hát Globe.  
Đoạn thông tin: Không có đoạn thông tin nào liên quan đến William Shakespeare hoặc nhà hát Globe trong văn bản cung cấp."
William Shakespeare là một thành viên của nhà hát Globe.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về William Shakespeare là không liên quan đến nhân vật Isaac Newton, người mà chúng ta đang thảo luận. Đoạn thông tin cung cấp chỉ nói về Isaac Newton và không đề cập đến William Shakespeare hay nhà hát Globe.  
Đoạn thông tin: ""Sir Isaac Newton (25 tháng 12 năm 1642 – 20 tháng 3 năm 1726 (lịch cũ)) là một nhà toán học, nhà vật lý, nhà thiên văn học, nhà thần học, và tác giả (ở thời của ông được gọi là 'nhà triết học tự nhiên') người Anh..."""
Nhiều vở kịch của William Shakespeare được trình diễn tại nhà hát Globe.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về việc nhiều vở kịch của William Shakespeare được trình diễn tại nhà hát Globe không liên quan đến thông tin được cung cấp về Hồ Chí Minh và các tác phẩm hay hoạt động của ông. Đoạn thông tin không đề cập đến William Shakespeare, nhà hát Globe, hay bất kỳ mối liên hệ nào giữa hai nhân vật này.  
Đoạn thông tin: Không có đoạn thông tin nào trong văn bản cung cấp liên quan đến William Shakespeare hay nhà hát Globe."
William Shakespeare đã có ảnh hưởng sâu rộng đến văn học và ngôn ngữ Anh.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về William Shakespeare không có trong đoạn văn bản thông tin cung cấp về Sir Isaac Newton. Do đó, không thể xác minh hoặc hỗ trợ cho thông tin này từ nội dung đã cho.  
Đoạn thông tin: Không có đoạn thông tin nào liên quan đến William Shakespeare trong phần thông tin về Sir Isaac Newton."
Nhiều câu nói và cụm từ từ tác phẩm của William Shakespeare vẫn được sử dụng phổ biến cho đến ngày nay.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Atomic fact về việc nhiều câu nói và cụm từ từ tác phẩm của William Shakespeare vẫn được sử dụng phổ biến không có liên quan gì đến thông tin về Isaac Newton được cung cấp trong ngữ cảnh. Đoạn thông tin về Isaac Newton chỉ nói về cuộc đời và sự nghiệp của ông mà không đề cập đến Shakespeare hay tác phẩm của ông.  
Đoạn thông tin: <Không có đoạn thông tin nào liên quan đến Shakespeare trong thông tin về Isaac Newton>"
William Shakespeare qua đời vào ngày 23 tháng 4 năm 1616.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về William Shakespeare không liên quan đến nội dung về Isaac Newton, mà chỉ cung cấp thông tin về cuộc đời của Newton.  
Đoạn thông tin: Không có đoạn thông tin nào liên quan đến William Shakespeare trong nội dung được cung cấp."
William Shakespeare qua đời tại quê nhà Stratford-upon-Avon.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về William Shakespeare không liên quan đến nội dung về Isaac Newton trong đoạn văn bản cung cấp. William Shakespeare và những sự kiện liên quan đến ông không được đề cập trong thông tin về cuộc đời của Newton.  
Đoạn thông tin: Không có thông tin nào liên quan đến William Shakespeare trong đoạn văn bản về Isaac Newton."
William Shakespeare để lại một di sản văn học vĩ đại.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Atomic fact ""William Shakespeare để lại một di sản văn học vĩ đại"" không liên quan đến thông tin về Stephen Hawking được cung cấp. Đoạn thông tin chỉ tập trung vào tiểu sử, sự nghiệp và các thành tựu của Stephen Hawking, không đề cập đến William Shakespeare hoặc di sản văn học của ông.  
Đoạn thông tin: ""Stephen William Hawking (8 tháng 1 năm 1942 – 14 tháng 3 năm 2018) là một nhà vật lý lý thuyết, nhà vũ trụ học và tác giả người Anh..."" (các đoạn thông tin khác về Hawking)."
William Shakespeare để lại khoảng 39 vở kịch.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về William Shakespeare và số lượng vở kịch ông để lại không có trong ngữ cảnh được cung cấp, mà ngữ cảnh chỉ đề cập đến Stephen Hawking và các khía cạnh liên quan đến cuộc đời, sự nghiệp và nghiên cứu của ông.  
Đoạn thông tin: Không có đoạn thông tin nào liên quan đến William Shakespeare trong ngữ cảnh đã cho."
William Shakespeare để lại 154 sonnet.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về William Shakespeare và số lượng sonnet của ông không liên quan đến nội dung thông tin về Isaac Newton đã được cung cấp. Đoạn thông tin chỉ tập trung vào cuộc đời và sự nghiệp của Newton mà không đề cập đến Shakespeare hay thơ ca.  
Đoạn thông tin: (Không có đoạn thông tin nào liên quan đến William Shakespeare trong văn bản đã cho.)"
William Shakespeare để lại một số bài thơ khác.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin đề cập đến William Shakespeare không liên quan gì đến đoạn văn bản về Isaac Newton. Đoạn văn chỉ tập trung vào cuộc đời và sự nghiệp của Newton, không có bất kỳ thông tin nào liên quan đến Shakespeare hay thơ ca của ông.  
Đoạn thông tin: Không có đoạn thông tin nào trong văn bản liên quan đến William Shakespeare."
Tác phẩm của William Shakespeare được yêu thích và diễn xuất trên toàn thế giới.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về tác phẩm của William Shakespeare không được đề cập trong đoạn văn cung cấp. Tất cả thông tin liên quan đến Newton và các sự kiện xung quanh ông, không có bất kỳ thông tin nào liên quan đến Shakespeare.  
Đoạn thông tin: Không có."
Tác phẩm của William Shakespeare được nghiên cứu và phân tích sâu sắc trong nhiều lĩnh vực như văn học.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về tác phẩm của William Shakespeare không liên quan đến nội dung được cung cấp về Isaac Newton, mà chỉ tập trung vào cuộc đời và sự nghiệp của ông. Không có thông tin nào trong đoạn văn đề cập đến Shakespeare hoặc các lĩnh vực nghiên cứu văn học.  
Đoạn thông tin: Không có đoạn thông tin nào trong văn bản liên quan đến tác phẩm của William Shakespeare."
Tác phẩm của William Shakespeare được nghiên cứu và phân tích sâu sắc trong nhiều lĩnh vực như triết học.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về tác phẩm của William Shakespeare không liên quan đến cuộc đời và sự nghiệp của Isaac Newton, nhân vật chính trong ngữ cảnh đã cung cấp. Không có đề cập nào đến Shakespeare trong đoạn thông tin về Newton.  
Đoạn thông tin: Không có đoạn thông tin nào liên quan đến William Shakespeare trong văn bản đã cung cấp."
Tác phẩm của William Shakespeare được nghiên cứu và phân tích sâu sắc trong nhiều lĩnh vực như tâm lý học.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Atomic fact không liên quan đến thông tin về Isaac Newton hoặc các chủ đề đã đề cập trong tài liệu cung cấp. Thông tin về William Shakespeare và lĩnh vực nghiên cứu của ông không được đề cập trong đoạn văn.  
Đoạn thông tin: <Không có đoạn thông tin nào liên quan đến William Shakespeare trong tài liệu đã cung cấp.>"
