Atomic Fact,Label,Reason
Michael Jordan được vinh danh là MVP của NBA Finals trong cả 6 lần vô địch.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Michael Jordan không có trong đoạn văn cung cấp, mà đoạn văn chỉ đề cập đến Lionel Messi và sự nghiệp của anh tại Barcelona.  
Đoạn thông tin: [Không có thông tin liên quan đến Michael Jordan trong đoạn văn.]"
Michael Jordan nổi tiếng với khả năng ghi điểm.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Atomic fact ""Michael Jordan nổi tiếng với khả năng ghi điểm"" không liên quan đến thông tin về Messi được cung cấp trong đoạn văn. Không có bất kỳ thông tin nào trong đoạn văn đề cập đến Michael Jordan hay khả năng ghi điểm của anh ta.  
Đoạn thông tin: Không có đoạn thông tin nào liên quan đến Michael Jordan."
Michael Jordan nổi tiếng với sự nhanh nhẹn.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về sự nổi tiếng của Michael Jordan với sự nhanh nhẹn không có liên quan đến thông tin về Barack Obama được cung cấp. Đoạn thông tin chỉ nói về Obama và không đề cập đến Michael Jordan.  
Đoạn thông tin: (Không có thông tin nào liên quan đến Michael Jordan trong đoạn văn về Obama.)"
Michael Jordan nổi tiếng với sức mạnh tinh thần.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin ""Michael Jordan nổi tiếng với sức mạnh tinh thần"" không được đề cập trong đoạn văn thông tin về Michael Jordan. Đoạn văn chủ yếu tập trung vào sự nghiệp bóng rổ, thành tích thể thao và ảnh hưởng văn hóa của ông, mà không nhấn mạnh đến sức mạnh tinh thần của ông.  
Đoạn thông tin: ""Michael Jordan đã giành giải Nobel Vật lý vào năm 1903."" (Không có thông tin nào liên quan đến sức mạnh tinh thần trong đoạn văn cung cấp.)"
Michael Jordan nổi tiếng với sự cạnh tranh khốc liệt.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Michael Jordan không liên quan đến ngữ cảnh được cung cấp về Biden, Obama và các sự kiện chính trị. Không có thông tin nào trong đoạn văn đề cập đến Michael Jordan hoặc sự nổi tiếng của ông với sự cạnh tranh khốc liệt.  
Đoạn thông tin: Không có đoạn thông tin nào liên quan đến Michael Jordan."
Michael Jordan đã giành được 5 giải thưởng MVP của mùa giải NBA.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Michael Jordan và các giải thưởng MVP của mùa giải NBA không liên quan đến nội dung về Messi và Barcelona, mà chỉ tập trung vào sự nghiệp của Messi trong bóng đá.  
Đoạn thông tin: Không có đoạn thông tin nào liên quan đến Michael Jordan hoặc giải thưởng MVP của mùa giải NBA trong văn bản đã cung cấp."
Michael Jordan 14 lần được chọn vào All-Star Game.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Michael Jordan không liên quan đến thông tin đã cung cấp về Ronaldo, người mà đoạn văn bản nói đến.  
Đoạn thông tin: N/A (Không có thông tin nào liên quan đến Michael Jordan trong đoạn văn bản)."
Michael Jordan là một trong những cầu thủ ghi điểm hàng đầu trong lịch sử NBA.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Michael Jordan không liên quan đến nhân vật được cung cấp, là Cristiano Ronaldo.  
Đoạn thông tin: Không có thông tin nào về Michael Jordan trong đoạn văn bản đã cho."
Michael Jordan nổi tiếng với thương hiệu giày Air Jordan.,Supported,"Nhãn: Supported  
Lí do: Thông tin về Michael Jordan nổi tiếng với thương hiệu giày Air Jordan được xác nhận là đúng dựa trên đoạn văn mô tả sự nghiệp của ông, nơi nhấn mạnh rằng ông đã thúc đẩy sự thành công của giày Nike's Air Jordan sneakers.  
Đoạn thông tin: ""Jordan cũng được biết đến với sự ủng hộ sản phẩm của mình. Ông thúc đẩy sự thành công của giày Nike's Air Jordan sneakers, đã được giới thiệu vào năm 1985 và vẫn còn phổ biến đến hiện nay."""
Thương hiệu giày Air Jordan là một trong những dòng sản phẩm thành công nhất trong lịch sử thể thao.,Irrelevant,"Nhãn: Irrelevant
Lí do: Thông tin về thương hiệu giày Air Jordan không liên quan đến nhân vật Ronaldo và các thành tích của anh trong bóng đá. Đoạn thông tin cung cấp chỉ nói về sự nghiệp và thành tích của Ronaldo, không đề cập đến Air Jordan hay bất kỳ sản phẩm nào khác ngoài bóng đá.
Đoạn thông tin: Không có đoạn thông tin nào trích dẫn liên quan đến Air Jordan trong văn bản về Ronaldo."
Michael Jordan là chủ sở hữu của đội bóng rổ Charlotte Hornets.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Michael Jordan là không liên quan đến nội dung cung cấp về Putin và các thông tin liên quan đến ông. Không có bất kỳ đoạn nào trong thông tin đã cung cấp đề cập đến Michael Jordan hay đội bóng rổ Charlotte Hornets.  
Đoạn thông tin: Không có đoạn thông tin nào đề cập đến Michael Jordan hay Charlotte Hornets trong nội dung đã cung cấp."
Michael Jordan đã nghỉ hưu ba lần trong sự nghiệp.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Michael Jordan không được đề cập trong đoạn văn cung cấp về Obama. Do đó, nó không liên quan đến ngữ cảnh và không thể xác minh tính đúng đắn của thông tin này từ nguồn tham khảo.  
Đoạn thông tin: Không có đoạn thông tin nào liên quan đến Michael Jordan trong văn bản cung cấp."
Michael Jordan đã nghỉ hưu vào năm 1993.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về việc Michael Jordan nghỉ hưu vào năm 1993 không liên quan đến nội dung về Vũ trụ điện ảnh Marvel và các tác phẩm sân khấu trong khoảng thời gian 2010–2013.  
Đoạn thông tin: Không có đoạn thông tin nào liên quan đến Michael Jordan trong phần thông tin được cung cấp."
Michael Jordan đã nghỉ hưu vào năm 1999.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về việc Michael Jordan nghỉ hưu vào năm 1999 không liên quan đến nội dung được cung cấp về Joe Biden và nhiệm kỳ của ông trong chính quyền Obama. Đoạn thông tin không đề cập đến Michael Jordan hay bất kỳ chi tiết nào liên quan đến sự nghiệp thể thao của ông.  
Đoạn thông tin: <Không có đoạn thông tin nào liên quan đến Michael Jordan trong văn bản được cung cấp.>"
Michael Jordan đã nghỉ hưu vào năm 2003.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về việc Michael Jordan nghỉ hưu vào năm 2003 không liên quan đến nội dung được cung cấp, vì đoạn thông tin chỉ nói về ""Vũ trụ điện ảnh Marvel và các tác phẩm sân khấu"" từ năm 2010 đến 2013 mà không đề cập đến Michael Jordan hoặc sự nghiệp của ông.  
Đoạn thông tin: ""=== 2010–2013: Vũ trụ điện ảnh Marvel và các tác phẩm sân khấu ==="""
Michael Jordan để lại dấu ấn mạnh mẽ trong làng bóng rổ.,Supported,"Nhãn: Supported  
Lí do: Thông tin này được xác nhận bởi các chi tiết trong đoạn văn mô tả về Michael Jordan, nơi ông được xem là ""cầu thủ bóng rổ vĩ đại nhất mọi thời đại"" và là ""ngôi sao sáng nhất NBA"", cho thấy sự ảnh hưởng mạnh mẽ của ông trong làng bóng rổ.  
Đoạn thông tin: ""Ông được xem như là cầu thủ bóng rổ vĩ đại nhất mọi thời đại, một trong những vận động viên thể thao vĩ đại nhất ở thời đại của mình và là người đã đem lại sự phổ biến rộng khắp môn bóng rổ của NBA ra toàn thế giới trong thập niên 1980 và thập niên 1990."""
Michael Jordan đã trở thành một biểu tượng văn hóa.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Michael Jordan không được đề cập đến trong đoạn văn bản cung cấp, vì vậy không có cơ sở nào để xác minh tính đúng đắn của thông tin này.  
Đoạn thông tin: Không có đoạn thông tin nào phản ánh điều đó."
Michael Jordan là một trong những nhân vật thể thao nổi tiếng nhất thế giới.,Supported,"Nhãn: Supported  
Lí do: Thông tin về Michael Jordan là một doanh nhân và cựu cầu thủ bóng rổ nổi tiếng thế giới được xác nhận trong đoạn văn, cho thấy ông được xem như một trong những vận động viên thể thao vĩ đại nhất ở thời đại của mình.  
Đoạn thông tin: ""Michael Jeffrey Jordan (sinh ngày 17 tháng 2 năm 1963), cũng được biết đến bởi tên viết tắt của mình MJ, là một doanh nhân và cựu cầu thủ bóng rổ nhà nghề nổi tiếng thế giới người Mỹ gốc Phi đã giải nghệ. Ông được xem như là cầu thủ bóng rổ vĩ đại nhất mọi thời đại, một trong những vận động viên thể thao vĩ đại nhất ở thời đại của mình..."""
