Atomic Fact,Label,Reason
"""Lost in Translation"" (2003) là bộ phim của đạo diễn Sofia Coppola.",Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về bộ phim ""Lost in Translation"" không được đề cập trong đoạn văn cung cấp về DiCaprio, mà chỉ nói về các bộ phim mà anh đã tham gia. Do đó, thông tin này không liên quan đến ngữ cảnh.  
Đoạn thông tin: Không có đoạn thông tin nào liên quan đến ""Lost in Translation"" trong đoạn văn cung cấp."
"Scarlett Johansson đóng cùng Bill Murray trong ""Lost in Translation"" (2003).",Unsupported,"Nhãn: Unsupported  
Lí do: Không có thông tin nào trong đoạn văn cung cấp xác nhận việc Scarlett Johansson đóng cùng Bill Murray trong bộ phim ""Lost in Translation"". Thực tế, thông tin về bộ phim này không được đề cập trong đoạn văn.  
Đoạn thông tin: Không có đoạn thông tin nào cụ thể liên quan đến ""Lost in Translation"" hoặc Bill Murray trong văn bản đã cung cấp."
"Vai diễn trong ""Lost in Translation"" (2003) mang về cho Scarlett Johansson nhiều giải thưởng và đề cử.",Unsupported,"Nhãn: Unsupported  
Lí do: Atomic fact này không được hỗ trợ bởi thông tin trong đoạn văn. Mặc dù vai diễn của Scarlett Johansson trong ""Lost in Translation"" (Lạc lối ở Tokyo) đã nhận được sự hoan nghênh từ giới chuyên môn và cô đã nhận được đề cử giải BAFTA và giải Quả cầu vàng cho vai diễn trong cả ""Lost in Translation"" và ""Girl with a Pearl Earring"", nhưng không có thông tin nào xác nhận rằng vai diễn này đã mang về cho cô ""nhiều giải thưởng"" cụ thể nào.  
Đoạn thông tin: ""Cô đã nhận được đề cử giải BAFTA cho Nữ diễn viên chính xuất sắc nhất và giải Quả cầu vàng cho Nữ diễn viên chính xuất sắc nhất cho cả Lạc lối ở Tokyo lẫn Girl with a Pearl Earring vào năm 2003."""
"Scarlett Johansson nhận được đề cử Oscar cho vai diễn trong ""Lost in Translation"" (2003).",Unsupported,"Nhãn: Unsupported  
Lí do: Thông tin cho rằng Scarlett Johansson nhận được đề cử Oscar cho vai diễn trong ""Lost in Translation"" (2003) là sai, vì trong đoạn văn không đề cập đến việc cô nhận được đề cử Oscar cho vai diễn này. Thay vào đó, thông tin chỉ đề cập đến các đề cử giải BAFTA và giải Quả cầu vàng.  
Đoạn thông tin: ""Cô đã nhận được đề cử giải BAFTA cho Nữ diễn viên chính xuất sắc nhất và giải Quả cầu vàng cho Nữ diễn viên chính xuất sắc nhất cho cả Lạc lối ở Tokyo lẫn Girl with a Pearl Earring vào năm 2003."""
Scarlett Johansson đã tham gia vào nhiều bộ phim nổi tiếng.,Supported,"Nhãn: Supported  
Lí do: Thông tin rằng Scarlett Johansson đã tham gia vào nhiều bộ phim nổi tiếng được xác nhận bởi các đoạn trong tiểu sử của cô, trong đó nêu rõ những bộ phim mà cô đã đóng vai chính và thành công về mặt doanh thu cũng như được giới phê bình khen ngợi.  
Đoạn thông tin: ""Những bộ phim cô tham gia diễn xuất đã thu về tổng cộng hơn 15 tỷ USD toàn cầu, đưa Johansson trở thành ngôi sao điện ảnh có doanh thu phòng vé cao thứ chín mọi thời đại."" và ""Johansson bắt đầu đảm nhiệm các vai diễn trưởng thành hơn kể từ Lạc lối ở Tokyo – bộ phim đã mang về cho cô giải BAFTA cho Nữ diễn viên chính xuất sắc nhất, và Girl with a Pearl Earring. Cô cũng được đề cử giải Quả cầu vàng cho các vai diễn trong A Love Song for Bobby Long (2004) và Match Point (2005)."" và nhiều thông tin khác liên quan đến các bộ phim nổi tiếng mà cô đã tham gia."
"Scarlett Johansson tham gia vào ""The Avengers"" series.",Supported,"Nhãn: Supported  
Lí do: Thông tin này được xác nhận là đúng dựa trên nội dung đã cung cấp, trong đó đề cập đến việc Scarlett Johansson đã đảm nhiệm vai Black Widow trong các bộ phim của Marvel Cinematic Universe, bao gồm cả ""The Avengers"".  
Đoạn thông tin: ""Năm 2015 và 2016, Johansson một lần nữa đóng vai Black Widow trong các bộ phim của MCU, bao gồm Avengers: Đế chế Ultron và Captain America: Nội chiến siêu anh hùng."""
"Scarlett Johansson tham gia vào bộ phim ""Lucy"".",Supported,"Nhãn: Supported  
Lí do: Thông tin cho biết rõ ràng rằng Scarlett Johansson đóng vai chính trong bộ phim ""Lucy"". Điều này được xác nhận trong đoạn văn bản cung cấp.  
Đoạn thông tin: ""Trong bộ phim hành động khoa học viễn tưởng Lucy (2014) của đạo diễn Luc Besson, Johansson đóng vai chính – một cô gái có khả năng thần kinh vượt trội sau khi bị tiêm vào máu một loại thuốc tăng cường nhận thức."""
"Scarlett Johansson tham gia vào bộ phim ""Marriage Story"".",Supported,"Nhãn: Supported  
Lí do: Thông tin về việc Scarlett Johansson tham gia vào bộ phim ""Marriage Story"" là chính xác và được xác nhận bởi nguồn thông tin.  
Đoạn thông tin: ""Tiếp theo, cô tham gia bộ phim gốc Netflix Câu chuyện hôn nhân của đạo diễn Noah Baumbach, trong đó cô và nam diễn viên Adam Driver vào vai một cặp vợ chồng đã nộp đơn ly hôn."""
"Scarlett Johansson tham gia vào bộ phim ""Jojo Rabbit"".",Supported,"Nhãn: Supported  
Lí do: Thông tin xác nhận rằng Scarlett Johansson tham gia vào bộ phim ""Jojo Rabbit"", điều này được ghi nhận trong nguồn thông tin cung cấp.  
Đoạn thông tin: ""Nữ diễn viên cũng vào vai một người mẹ trong tác phẩm châm biếm Jojo Rabbit của Taika Waititi."""
Scarlett Johansson được biết đến với vai diễn Black Widow/Natasha Romanoff.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Scarlett Johansson và vai diễn Black Widow/Natasha Romanoff không có trong ngữ cảnh đã cung cấp về Obama. Ngữ cảnh chỉ tập trung vào cuộc đời và sự nghiệp của Obama, không liên quan đến nhân vật hay diễn viên khác.  
Đoạn thông tin: Không có thông tin liên quan đến Scarlett Johansson trong ngữ cảnh đã được cung cấp."
Vai diễn Black Widow/Natasha Romanoff giúp Scarlett Johansson khẳng định vị trí trong lòng người hâm mộ.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về vai diễn Black Widow/Natasha Romanoff của Scarlett Johansson không được đề cập trong bất kỳ đoạn thông tin nào về nhân vật được cung cấp. Do đó, đây là thông tin không liên quan đến ngữ cảnh.  
Đoạn thông tin: <Không có đoạn thông tin nào liên quan đến Scarlett Johansson hoặc vai diễn Black Widow/Natasha Romanoff.>"
Scarlett Johansson có sự nghiệp ca hát.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về sự nghiệp của Scarlett Johansson không đề cập đến việc cô có sự nghiệp ca hát. Mặc dù có một đoạn nói về việc cô xuất hiện trong video âm nhạc cho bài hát ""Yes We Can"", điều này không đủ để xác nhận rằng cô có sự nghiệp ca hát chính thức.  
Đoạn thông tin: ""Johansson xuất hiện trong video âm nhạc cho bài hát 'Yes We Can' (2008) của rapper will.i.am do Jesse Dylan đạo diễn."""
Scarlett Johansson đã phát hành một số album âm nhạc.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Scarlett Johansson không liên quan gì đến nội dung đã cung cấp, vốn chỉ nói về Taylor Swift và sự nghiệp âm nhạc của cô. Không có thông tin nào trong đoạn văn đề cập đến Scarlett Johansson hoặc việc phát hành album âm nhạc của cô.  
Đoạn thông tin: Không có đoạn thông tin nào liên quan đến Scarlett Johansson."
Scarlett Johansson tham gia vào các hoạt động từ thiện.,Supported,"Nhãn: Supported  
Lí do: Thông tin về việc Scarlett Johansson tham gia vào các hoạt động từ thiện được xác nhận trong đoạn văn bản cung cấp. Cụ thể, có thông tin nói rằng cô tham gia vào nhiều tổ chức từ thiện khác nhau.  
Đoạn thông tin: ""Johansson ngoài ra cũng là một người mẫu nổi tiếng và được nhiều phương tiện truyền thông gọi là biểu tượng tình dục của Hollywood. Cô cũng tham gia vào nhiều tổ chức từ thiện khác nhau."""
Scarlett Johansson là người ủng hộ nhiều vấn đề xã hội.,Supported,"Nhãn: Supported  
Lí do: Thông tin về việc Scarlett Johansson tham gia và ủng hộ nhiều vấn đề xã hội được xác nhận qua các hoạt động vận động và tuyên truyền mà cô đã thực hiện cho các ứng cử viên chính trị và các tổ chức mà cô hỗ trợ. Cô đã thể hiện sự ủng hộ cho các vấn đề như quyền phụ nữ, quyền con người và các chiến dịch chính trị cho các ứng cử viên Đảng Dân chủ.  
Đoạn thông tin: ""Johansson đã đăng ký làm cử tri độc lập, ít nhất là cho đến năm 2008, và vận động cho ứng cử viên Đảng Dân chủ John Kerry trong cuộc bầu cử tổng thống Hoa Kỳ năm 2004.""  
""Cô phát biểu trước các cử tri tại Đại hội Quốc gia của Đảng Dân chủ vào tháng 9 năm 2012, kêu gọi Obama tái đắc cử và thu hút nhiều sự hưởng ứng từ các cử tri trẻ.""  
""Cô khuyến khích phụ nữ bỏ phiếu cho Obama và lên án Mitt Romney vì phản đối Tổ chức kế hoạch hóa gia đình Hoa Kỳ.""  
""Vào năm 2017, cô tham gia phát biểu tại buổi Tuần hành phụ nữ ở Washington, đề cập đến nhiệm kỳ tổng thống của Donald Trump và nói rằng cô sẽ ủng hộ tổng thống nếu ông hoạt động vì quyền của phụ nữ.""  
""Vào tháng 12 năm 2020, ba thành viên của Egyptian Initiative for Personal Rights, một tổ chức dân quyền của Ai Cập, đã được thả khỏi nhà tù ở Ai Cập sau khi Johansson miêu tả hoàn cảnh giam giữ của họ và yêu cầu bộ ba được trả tự do."""
Scarlett Johansson ủng hộ quyền phụ nữ.,Supported,"Nhãn: Supported  
Lí do: Thông tin về việc Scarlett Johansson ủng hộ quyền phụ nữ được xác nhận trong ngữ cảnh mà cô đã phát biểu tại buổi Tuần hành phụ nữ ở Washington và đã nói rằng cô sẽ ủng hộ tổng thống nếu ông hoạt động vì quyền của phụ nữ. Điều này rõ ràng cho thấy cam kết của cô đối với việc bảo vệ và thúc đẩy quyền lợi của phụ nữ.  
Đoạn thông tin: ""Vào năm 2017, cô tham gia phát biểu tại buổi Tuần hành phụ nữ ở Washington, đề cập đến nhiệm kỳ tổng thống của Donald Trump và nói rằng cô sẽ ủng hộ tổng thống nếu ông hoạt động vì quyền của phụ nữ và ngừng rút tài trợ liên bang cho Tổ chức kế hoạch hóa gia đình Hoa Kỳ."""
Scarlett Johansson ủng hộ bảo vệ môi trường.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về việc Scarlett Johansson ủng hộ bảo vệ môi trường không được đề cập trong đoạn văn bản cung cấp. Đoạn văn chỉ nói về các hoạt động chính trị và các ứng cử viên mà Johansson ủng hộ, không liên quan đến bảo vệ môi trường.  
Đoạn thông tin: Không có thông tin nào trong đoạn văn bản đề cập đến việc Johansson ủng hộ bảo vệ môi trường."
Scarlett Johansson đã từng kết hôn với Ryan Reynolds.,Supported,"Nhãn: Supported  
Lí do: Thông tin này được xác nhận là đúng trong đoạn văn cung cấp, nơi có đề cập đến việc Scarlett Johansson đã kết hôn với Ryan Reynolds vào tháng 9 năm 2008 và sau đó sống ly thân từ tháng 12 năm 2010 đến khi ly hôn vào tháng 7 năm 2011.  
Đoạn thông tin: ""Johansson bắt đầu mối quan hệ với nam diễn viên người Canada Ryan Reynolds từ năm 2007. Họ đính hôn vào tháng 5 năm 2008 và kết hôn vào tháng 9 năm 2008 trên Đảo Vancouver. Hai người bắt đầu sống ly thân từ tháng 12 năm 2010 và chính thức ly hôn vào tháng 7 năm 2011."""
Scarlett Johansson kết hôn với Ryan Reynolds từ năm 2008 đến 2011.,Supported,"Nhãn: Supported  
Lí do: Thông tin về việc Scarlett Johansson kết hôn với Ryan Reynolds từ năm 2008 đến 2011 là chính xác, vì trong đoạn văn đã nêu rõ thời gian kết hôn và ly hôn của họ.  
Đoạn thông tin: ""Họ đính hôn vào tháng 5 năm 2008 và kết hôn vào tháng 9 năm 2008 trên Đảo Vancouver. Hai người bắt đầu sống ly thân từ tháng 12 năm 2010 và chính thức ly hôn vào tháng 7 năm 2011."""
Scarlett Johansson kết hôn với Colin Jost vào năm 2020.,Supported,"Nhãn: Supported  
Lí do: Thông tin cho biết rằng Scarlett Johansson kết hôn với Colin Jost vào năm 2020 là chính xác và có thể xác minh dựa trên nội dung từ đoạn văn bản cung cấp.  
Đoạn thông tin: ""Năm 2020, cô kết hôn với diễn viên hài Colin Jost."""
Scarlett Johansson có hai con với chồng mới.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Scarlett Johansson không liên quan đến nội dung của đoạn văn bản cung cấp, vì đoạn văn chỉ nói về Lê Ngọc Hân và các mối quan hệ trong gia đình của bà.  
Đoạn thông tin: Không có đoạn thông tin nào liên quan đến Scarlett Johansson trong đoạn văn đã cho."
Scarlett Johansson đã trở thành một trong những diễn viên được yêu thích và ngưỡng mộ nhất ở Hollywood.,Irrelevant,"Nhãn: Irrelevant
Lí do: Atomic fact này không được xác nhận hoặc có thông tin cụ thể nào trong đoạn văn cung cấp từ Wikipedia. Mặc dù có nhiều thông tin về thành công, danh tiếng và sự nghiệp của Scarlett Johansson, nhưng không có đoạn nào nói rõ về việc cô trở thành một trong những diễn viên được yêu thích và ngưỡng mộ nhất ở Hollywood.
Đoạn thông tin: ""Cô cũng được tạp chí Time bình chọn cho 100 người có sức ảnh hưởng lớn nhất thế giới sau vụ kiện làm nên lịch sử của cô với Disney."" (không khẳng định rằng cô là một trong những diễn viên được yêu thích và ngưỡng mộ nhất, chỉ nói về sức ảnh hưởng của cô) và ""Johansson ngoài ra cũng là một người mẫu nổi tiếng và được nhiều phương tiện truyền thông gọi là biểu tượng tình dục của Hollywood."" (không nói rõ về sự yêu thích hay ngưỡng mộ)."
