Atomic Fact,Label,Reason
Các tác phẩm của Haruki Murakami thường khai thác chủ đề tìm kiếm bản ngã.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về chủ đề các tác phẩm của Haruki Murakami không có trong đoạn văn bản cung cấp, mà đoạn văn chỉ tập trung vào tác phẩm ""Minh họa Kiều"" của Phạm Duy và các hoạt động âm nhạc của ông.  
Đoạn thông tin: Không có thông tin liên quan đến Haruki Murakami trong đoạn văn bản."
Các tác phẩm của Haruki Murakami thường khai thác chủ đề sự kết nối giữa các cá nhân.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Atomic fact đưa ra về các tác phẩm của Haruki Murakami không liên quan đến thông tin về Mark Twain được cung cấp trong ngữ cảnh. Không có thông tin nào trong đoạn văn đề cập đến Haruki Murakami hoặc chủ đề của các tác phẩm của ông.  
Đoạn thông tin: Không có đoạn thông tin nào liên quan đến Haruki Murakami trong văn bản đã cho."
"Một số tác phẩm nổi bật khác của Haruki Murakami bao gồm ""Kafka on the Shore"" (Kafka bên bờ biển).",Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về tác phẩm của Haruki Murakami không liên quan đến ngữ cảnh về tác giả Nguyễn Nhật Ánh và các tác phẩm của ông. Không có bất kỳ thông tin nào trong đoạn văn bản cung cấp liên quan đến Haruki Murakami hay tác phẩm ""Kafka on the Shore"".  
Đoạn thông tin: Không có thông tin nào trong đoạn văn bản cung cấp về Haruki Murakami hoặc ""Kafka on the Shore""."
"Một số tác phẩm nổi bật khác của Haruki Murakami bao gồm ""1Q84"".",Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về tác phẩm ""1Q84"" không liên quan đến nhân vật được cung cấp, là tác giả Nguyễn Nhật Ánh, và không có bất kỳ thông tin nào về Haruki Murakami trong đoạn văn bản.  
Đoạn thông tin: Không có thông tin liên quan đến Haruki Murakami hoặc tác phẩm ""1Q84"" trong đoạn văn bản cung cấp."
"Một số tác phẩm nổi bật khác của Haruki Murakami bao gồm ""The Wind-Up Bird Chronicle"" (Biên niên sử chim dậy).",Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về tác phẩm của Haruki Murakami không liên quan đến nội dung đã được cung cấp, mà chỉ đề cập đến các tác phẩm của một tác giả khác là Nguyễn Nhật Ánh.  
Đoạn thông tin: ""Các tác phẩm == Thành phố tháng tư (thơ, in chung với Lê Thị Kim, 1984)..."" (và tiếp theo là danh sách các tác phẩm của Nguyễn Nhật Ánh)."
"Một số tác phẩm nổi bật khác của Haruki Murakami bao gồm ""Colorless Tsukuru Tazaki and His Years of Pilgrimage"" (Tsukuru Tazaki không màu và những năm hành hương của anh).",Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về tác phẩm ""Colorless Tsukuru Tazaki and His Years of Pilgrimage"" không liên quan đến nhân vật được đề cập trong ngữ cảnh, cụ thể là Nguyễn Nhật Ánh. Tất cả các tác phẩm được liệt kê trong ngữ cảnh đều là của Nguyễn Nhật Ánh, không phải của Haruki Murakami.  
Đoạn thông tin: Không có đoạn thông tin nào trong ngữ cảnh đề cập đến Haruki Murakami hoặc tác phẩm của ông."
Haruki Murakami còn là một dịch giả.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Haruki Murakami không liên quan đến ngữ cảnh về Nguyễn Nhật Ánh, nhân vật duy nhất được cung cấp thông tin. Không có thông tin nào trong đoạn văn đề cập đến Haruki Murakami hay công việc của ông.  
Đoạn thông tin: Không có đoạn thông tin nào liên quan đến Haruki Murakami trong văn bản đã cho."
Haruki Murakami đã dịch nhiều tác phẩm văn học nổi tiếng từ tiếng Anh sang tiếng Nhật.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Haruki Murakami không có trong đoạn thông tin cung cấp, mà đoạn văn chỉ nói về Nguyễn Du và các tác phẩm của ông. Không có bất kỳ chi tiết nào liên quan đến Haruki Murakami hay việc dịch tác phẩm văn học từ tiếng Anh sang tiếng Nhật.  
Đoạn thông tin: <Không có đoạn thông tin nào phản ánh điều đó vì không có thông tin về Haruki Murakami trong đoạn văn đã cho.>"
"Haruki Murakami là một người yêu thích thể thao, đặc biệt là chạy bộ.",Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Haruki Murakami không có trong đoạn văn bản cung cấp, mà chỉ nói về Hồng Nhung, một ca sĩ nổi tiếng. Do đó, thông tin về Haruki Murakami là không liên quan đến ngữ cảnh.  
Đoạn thông tin: <Không có đoạn thông tin nào liên quan đến Haruki Murakami trong văn bản>"
Haruki Murakami thường xuyên tham gia các sự kiện chạy marathon.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Haruki Murakami tham gia các sự kiện chạy marathon không liên quan đến nội dung mà đoạn văn cung cấp, vì đoạn văn chỉ đề cập đến Vladimir Putin và các hoạt động của ông.  
Đoạn thông tin: Không có thông tin nào liên quan đến Haruki Murakami trong đoạn văn đã cho."
Haruki Murakami đã nhận được nhiều giải thưởng văn học danh giá.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Haruki Murakami không có trong đoạn văn bản cung cấp, mà chỉ có thông tin về Joe Biden và các giải thưởng của ông.  
Đoạn thông tin: Không có đoạn thông tin nào liên quan đến Haruki Murakami trong nội dung đã cho."
Haruki Murakami đã nhận được Giải thưởng Franz Kafka.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về việc Haruki Murakami nhận Giải thưởng Franz Kafka không được đề cập trong đoạn văn đã cho, mà đoạn văn chỉ nói về Nguyễn Phú Trọng và các hoạt động, thành tích của ông. Vì vậy, thông tin này không liên quan đến ngữ cảnh.  
Đoạn thông tin: Không có đoạn thông tin nào trong văn bản liên quan đến Haruki Murakami hoặc Giải thưởng Franz Kafka."
Haruki Murakami đã nhận được Giải thưởng Jerusalem.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Haruki Murakami và Giải thưởng Jerusalem không liên quan đến thông tin được cung cấp về Barack Obama. Đoạn văn chỉ nói về cuộc đời và sự nghiệp của Obama mà không đề cập đến Murakami hay bất kỳ giải thưởng nào mà ông có thể đã nhận.  
Đoạn thông tin: Không có đoạn thông tin nào liên quan đến Haruki Murakami hoặc Giải thưởng Jerusalem trong nội dung đã cho về Barack Obama."
Haruki Murakami đã nhận được Giải thưởng Hans Christian Andersen.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về việc Haruki Murakami đã nhận được Giải thưởng Hans Christian Andersen không được đề cập trong đoạn thông tin cung cấp về Nguyễn Phú Trọng. Do đó, thông tin này không liên quan đến ngữ cảnh.  
Đoạn thông tin: [Không có đoạn thông tin nào liên quan đến Haruki Murakami hoặc Giải thưởng Hans Christian Andersen trong văn bản cung cấp.]"
Haruki Murakami là một trong những nhà văn có ảnh hưởng nhất trong văn học đương đại.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Haruki Murakami không xuất hiện trong đoạn văn bản cung cấp; nội dung chỉ đề cập đến Mark Twain và tiểu sử của ông. Do đó, không thể xác minh hay hỗ trợ cho thông tin về Haruki Murakami.  
Đoạn thông tin: Không có đoạn thông tin nào liên quan đến Haruki Murakami trong văn bản."
Haruki Murakami được yêu thích không chỉ ở Nhật Bản mà còn trên toàn thế giới.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Haruki Murakami không có liên quan đến nội dung mà đoạn văn cung cấp, vì đoạn văn chỉ nói về lịch sử gần đây của nước Nga và tình hình chính trị, kinh tế, xã hội của nước này sau sự sụp đổ của Liên bang Xô viết. Không có thông tin nào liên quan đến Haruki Murakami hay sự yêu thích của ông trên toàn thế giới.  
Đoạn thông tin: ""Tôi sẽ nhắc lại lịch sử gần đây của nước Nga thêm một lần nữa. Trên hết, chúng ta cần biết rằng sự sụp đổ của Liên bang xô viết là một thảm họa địa chính trị lớn của thế kỷ..."" (toàn bộ đoạn văn cung cấp)"
