Atomic Fact,Label,Reason
Tom Cruise bắt đầu sự nghiệp diễn xuất vào đầu những năm 1980.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Tom Cruise không liên quan đến nội dung được cung cấp, mà chỉ nói về Donald Trump và các hoạt động chính trị của ông. Không có bất kỳ thông tin nào trong đoạn văn đề cập đến Tom Cruise hay sự nghiệp diễn xuất của ông.  
Đoạn thông tin: Không có thông tin liên quan đến Tom Cruise trong nội dung được cung cấp."
"Tom Cruise xuất hiện trong bộ phim ""Endless Love"" (1981).",Supported,"Nhãn: Supported  
Lí do: Thông tin rằng Tom Cruise xuất hiện trong bộ phim ""Endless Love"" vào năm 1981 được xác nhận là đúng và được ghi rõ trong đoạn văn cung cấp.  
Đoạn thông tin: ""Anh bắt đầu sự nghiệp của mình ở tuổi 19 với bộ phim Endless Love."""
"Tom Cruise xuất hiện trong bộ phim ""Taps"" (1981).",Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Tom Cruise và bộ phim ""Taps"" (1981) không liên quan đến nội dung thông tin đã cung cấp về Leonardo DiCaprio và các bộ phim của anh. Không có bất kỳ thông tin nào trong đoạn văn bản liên quan đến Tom Cruise.  
Đoạn thông tin: (Không có đoạn thông tin nào liên quan)."
"Tom Cruise thật sự nổi tiếng với vai diễn trong bộ phim ""Risky Business"" (1983).",Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Tom Cruise và vai diễn của anh trong bộ phim ""Risky Business"" không có trong đoạn văn cung cấp về DiCaprio. Đoạn văn chỉ đề cập đến Leonardo DiCaprio và các vai diễn của anh trong các bộ phim khác nhau.  
Đoạn thông tin: ""Năm 2006, DiCaprio đóng vai chính trong bộ phim tội phạm Điệp vụ Boston và bộ phim giật gân chính trị Kim cương máu."" (và các đoạn thông tin khác liên quan đến DiCaprio)"
"Cảnh nhảy múa trong bộ đồ lót của Tom Cruise trong ""Risky Business"" đã trở thành biểu tượng văn hóa.",Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về cảnh nhảy múa của Tom Cruise trong ""Risky Business"" không liên quan đến tiểu sử của Trịnh Công Sơn hoặc bất kỳ thông tin nào trong đoạn văn bản cung cấp về ông.  
Đoạn thông tin: Không có đoạn thông tin nào đề cập đến Tom Cruise, ""Risky Business"" hoặc cảnh nhảy múa trong bộ đồ lót."
Tom Cruise xuất hiện trong nhiều bộ phim ăn khách.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Tom Cruise không được đề cập trong đoạn văn cung cấp, do đó không thể xác nhận hay phủ nhận thông tin này.  
Đoạn thông tin: ""=== 2010–2013: Vũ trụ điện ảnh Marvel và các tác phẩm sân khấu ==="" (không có thông tin về Tom Cruise)"
"Tom Cruise xuất hiện trong bộ phim ""Top Gun"" (1986).",Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về việc Tom Cruise xuất hiện trong bộ phim ""Top Gun"" (1986) không liên quan gì đến thông tin được cung cấp về Võ Nguyên Giáp và các sự kiện lịch sử liên quan đến cuộc chiến tranh Việt Nam. Đoạn văn chỉ nói về các hoạt động quân sự và chính trị trong giai đoạn 1965-1975, không đề cập đến bất kỳ nhân vật nào trong ngành điện ảnh.  
Đoạn thông tin: Không có đoạn thông tin nào trong văn bản liên quan đến Tom Cruise hoặc bộ phim ""Top Gun""."
"Tom Cruise xuất hiện trong bộ phim ""Rain Man"" (1988).",Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Tom Cruise không liên quan đến nội dung cung cấp, vì đoạn văn chỉ nói về Leonardo DiCaprio và các bộ phim của anh, không đề cập đến Tom Cruise hay bộ phim ""Rain Man"".  
Đoạn thông tin: ""Năm 2006, DiCaprio đóng vai chính trong bộ phim tội phạm Điệp vụ Boston và bộ phim giật gân chính trị Kim cương máu..."" (toàn bộ thông tin về DiCaprio và các bộ phim của anh)."
"Tom Cruise xuất hiện trong bộ phim ""A Few Good Men"" (1992).",Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Tom Cruise và bộ phim ""A Few Good Men"" không liên quan đến nhân vật Công Vinh, mà đoạn văn bản chỉ đề cập đến sự nghiệp và các hoạt động của Công Vinh trong bóng đá cũng như sự xuất hiện của anh trong quảng cáo một ứng dụng cá cược.  
Đoạn thông tin: Không có đoạn thông tin nào trong văn bản đề cập đến Tom Cruise hay bộ phim ""A Few Good Men""."
"Tom Cruise bắt đầu loạt phim ""Mission: Impossible"" từ năm 1996.",Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Tom Cruise và loạt phim ""Mission: Impossible"" không liên quan đến thông tin đã cho về loạt phim Harry Potter và các sự kiện liên quan đến nó. Đoạn văn chỉ đề cập đến các bộ phim Harry Potter và thông tin liên quan đến tác giả J.K. Rowling cũng như quy trình sản xuất phim, không có bất kỳ thông tin nào về Tom Cruise hay loạt phim ""Mission: Impossible"".  
Đoạn thông tin: <Không có đoạn thông tin nào liên quan đến Tom Cruise hoặc ""Mission: Impossible"" trong văn bản đã cung cấp.>"
Tom Cruise đã nhận được nhiều giải thưởng.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Tom Cruise không có trong ngữ cảnh được cung cấp, nên không thể xác nhận hay bác bỏ việc ông ấy đã nhận được nhiều giải thưởng.  
Đoạn thông tin: Không có thông tin liên quan đến Tom Cruise trong đoạn văn đã cho."
Tom Cruise đã nhận được ba giải Quả cầu vàng.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Tom Cruise và giải Quả cầu vàng không được đề cập trong đoạn văn thông tin cung cấp, do đó không liên quan đến nhân vật được miêu tả.  
Đoạn thông tin: Không có đoạn thông tin nào liên quan đến Tom Cruise hoặc giải thưởng Quả cầu vàng trong nội dung đã cho."
"Tom Cruise đã nhận được một giải Oscar cho vai diễn trong ""Jerry Maguire"" (1996).",Unsupported,"Nhãn: Unsupported  
Lí do: Thông tin này là sai, vì Tom Cruise không nhận được giải Oscar cho vai diễn trong ""Jerry Maguire"". Mặc dù ""Jerry Maguire"" có đề cử Oscar cho Tom Cruise, nhưng anh đã không giành chiến thắng.  
Đoạn thông tin: ""Giải Oscar lần thứ 69 (1997): Đề cử Nam diễn viên chính xuất sắc nhất cho vai diễn trong Jerry Maguire."""
Tom Cruise đã kết hôn ba lần.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về việc Tom Cruise đã kết hôn ba lần không liên quan đến nội dung thông tin cung cấp, mà thông tin này chỉ nói về cuộc đời và sự nghiệp của Stephen Hawking.  
Đoạn thông tin: Không có đoạn thông tin nào liên quan đến Tom Cruise trong văn bản cung cấp."
Tom Cruise kết hôn với Mimi Rogers từ 1987 đến 1990.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về việc Tom Cruise kết hôn với Mimi Rogers không liên quan gì đến thông tin cung cấp về Stephen Hawking và cuộc sống của ông. Không có thông tin nào trong đoạn văn đề cập đến Tom Cruise hoặc Mimi Rogers.  
Đoạn thông tin: Không có đoạn thông tin nào liên quan đến Tom Cruise và Mimi Rogers trong bài viết về Stephen Hawking."
Tom Cruise kết hôn với Nicole Kidman từ 1990 đến 2001.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về cuộc hôn nhân của Tom Cruise và Nicole Kidman không liên quan đến nội dung được cung cấp về Stephen Hawking và cuộc sống của ông. Đoạn văn không đề cập đến Tom Cruise, Nicole Kidman hoặc bất kỳ thông tin nào liên quan đến họ.  
Đoạn thông tin: Không có thông tin nào liên quan đến Tom Cruise và Nicole Kidman trong đoạn văn đã cho."
Tom Cruise kết hôn với Katie Holmes từ 2006 đến 2012.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về việc Tom Cruise kết hôn với Katie Holmes không liên quan đến thông tin được cung cấp về Stephen Hawking và cuộc đời của ông. Đoạn thông tin không đề cập đến Tom Cruise hay Katie Holmes, và do đó không có bối cảnh nào để xác nhận hay phản biện thông tin này.  
Đoạn thông tin: Không có đoạn thông tin nào trong văn bản liên quan đến Tom Cruise hoặc Katie Holmes."
Tom Cruise có ba người con.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về số lượng con của Tom Cruise không liên quan đến nội dung thông tin mà tôi đã được cung cấp, vốn chỉ nói về nhân vật Lê Ngọc Hân và các mối quan hệ của bà trong lịch sử. Không có thông tin nào về Tom Cruise trong ngữ cảnh này.  
Đoạn thông tin: Không có đoạn thông tin nào trong dữ liệu đã cung cấp liên quan đến Tom Cruise."
Tom Cruise có một người con gái tên là Suri.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Tom Cruise và con gái Suri không liên quan đến đoạn văn cung cấp về Trịnh Công Sơn, mà chỉ nói về cuộc đời và sự nghiệp của ông.  
Đoạn thông tin: Không có đoạn thông tin nào liên quan đến Tom Cruise hoặc Suri trong tài liệu về Trịnh Công Sơn."
Tom Cruise có hai người con trai tên là Isabella và Connor.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Tom Cruise và các con của anh không liên quan đến nội dung tiểu sử của DiCaprio được cung cấp. Đoạn thông tin chỉ nói về sự nghiệp và các tác phẩm của DiCaprio, không đề cập đến Tom Cruise hay con cái của ông.  
Đoạn thông tin: ""DiCaprio đã từ chối đảm nhận vai Anakin Skywalker trong Chiến tranh giữa các vì sao: Tập II – Sự xâm lăng của người Vô tính (2002), vì cảm thấy chưa sẵn sàng để 'dấn thân' vào vai diễn này tại thời điểm đó..."" (còn nhiều thông tin khác về DiCaprio nhưng không liên quan đến Tom Cruise)."
Tom Cruise nổi tiếng với niềm tin vào Giáo hội Scientology.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về niềm tin của Tom Cruise vào Giáo hội Scientology không được đề cập trong ngữ cảnh thông tin về Leonardo DiCaprio. Do đó, điều này không liên quan đến nhân vật được cung cấp thông tin.  
Đoạn thông tin: Không có thông tin nào liên quan đến Tom Cruise hoặc Giáo hội Scientology trong đoạn văn được cung cấp."
Niềm tin của Tom Cruise vào Giáo hội Scientology đã gây ra nhiều chỉ trích và tranh cãi.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về niềm tin của Tom Cruise vào Giáo hội Scientology không liên quan đến nhân vật Phạm Duy mà đoạn thông tin đã cung cấp.  
Đoạn thông tin: Không có đoạn thông tin nào trong văn bản đề cập đến Tom Cruise hoặc Giáo hội Scientology."
Tom Cruise tiếp tục đóng vai chính trong nhiều bộ phim thành công.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Tom Cruise không liên quan đến nhân vật DiCaprio, người được đề cập trong đoạn thông tin cung cấp. Đoạn văn chỉ nói đến DiCaprio và các bộ phim mà anh tham gia, không có thông tin nào về Tom Cruise.  
Đoạn thông tin: ""DiCaprio tiếp tục tham gia diễn xuất trong bộ phim tội phạm Vầng trăng máu (2023) của Scorsese dựa trên cuốn sách cùng tên của David Grann, anh được trả 30 triệu USD cho vai diễn này. Ban đầu, DiCaprio được ký hợp đồng để đảm nhận vai đặc vụ FBI Tom White, nhưng anh nhất quyết muốn đảm nhận vai Ernest Burkhart, cháu trai của tên sát nhân William Hale, một vai diễn phức tạp về mặt đạo đức, dẫn đến việc phải thay đổi kịch bản nhiều lần. David Ehrlich của IndieWire đã ca ngợi đây là màn hóa thân xuất sắc nhất trong sự nghiệp của DiCaprio, nhận xét rằng 'diễn xuất tinh tế và không khoan nhượng của anh trong vai Ernest Burkhart đê tiện đã khai thác những khía cạnh mới mẻ từ sự khiêm nhường lâu nay của nam diễn viên'. Anh đã nhận được một đề cử giải Quả cầu vàng cho diễn xuất của mình. DiCaprio sẽ tiếp tục đóng vai chính trong bộ phim sắp tới của Paul Thomas Anderson mang tên The Battle of Baktan Cross, bên cạnh sự góp mặt của Sean Penn và Regina Hall."""
Tom Cruise được biết đến với việc thực hiện nhiều pha hành động mạo hiểm.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Tom Cruise không liên quan đến đoạn văn bản đã cung cấp, trong đó chỉ đề cập đến Michael Jackson và các sự kiện liên quan đến ông.  
Đoạn thông tin: Không có thông tin nào liên quan đến Tom Cruise trong đoạn văn bản đã cung cấp."
Tom Cruise không sử dụng diễn viên đóng thế trong các pha hành động mạo hiểm.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về việc Tom Cruise không sử dụng diễn viên đóng thế trong các pha hành động mạo hiểm không liên quan đến thông tin về Leonardo DiCaprio được cung cấp. Không có thông tin nào trong đoạn văn đề cập đến Tom Cruise hoặc các pha hành động của ông.  
Đoạn thông tin: Không có thông tin liên quan trong đoạn văn đã cho."
Tom Cruise không chỉ là một diễn viên mà còn là một nhà sản xuất phim.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Tom Cruise không liên quan đến nội dung thông tin cung cấp về DiCaprio. Đoạn văn bản chỉ tập trung vào hoạt động thiện nguyện, đời tư và sự nghiệp của Leonardo DiCaprio, không đề cập đến Tom Cruise.  
Đoạn thông tin: ""Năm 1998, DiCaprio và mẹ anh đã quyên góp 35.000 USD để xây dựng 'Trung tâm Máy tính Leonardo DiCaprio'..."" (và các đoạn khác liên quan đến DiCaprio)."
Tom Cruise đã góp phần vào sự phát triển của ngành công nghiệp điện ảnh Hollywood.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về Tom Cruise không được đề cập trong đoạn thông tin cung cấp, mà chỉ nói về Leonardo DiCaprio, vì vậy không thể xác minh được sự liên quan hoặc chính xác của thông tin này.  
Đoạn thông tin: (Không có thông tin liên quan đến Tom Cruise trong đoạn văn bản)"
Tom Cruise có sự nghiệp kéo dài hơn ba thập kỷ.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin được cung cấp không liên quan đến Tom Cruise mà chỉ đề cập đến Leonardo DiCaprio và sự nghiệp diễn xuất của anh trong các bộ phim khác nhau. Không có thông tin nào về Tom Cruise trong đoạn văn này.  
Đoạn thông tin: ""Năm 2006, DiCaprio đóng vai chính trong bộ phim tội phạm Điệp vụ Boston và bộ phim giật gân chính trị Kim cương máu. [...] DiCaprio tiếp tục tham gia diễn xuất trong bộ phim tội phạm Vầng trăng máu (2023) của Scorsese dựa trên cuốn sách cùng tên của David Grann, [...] Anh đã nhận được một đề cử giải Quả cầu vàng cho diễn xuất của mình."""
Tom Cruise vẫn là một biểu tượng của sự nỗ lực và đam mê trong nghệ thuật diễn xuất.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin không liên quan đến Phạm Duy, mà là về Tom Cruise, một nhân vật khác. Không có thông tin nào trong đoạn văn về Tom Cruise hay sự nỗ lực và đam mê của ông trong nghệ thuật diễn xuất.  
Đoạn thông tin: <Không có đoạn thông tin nào liên quan đến Tom Cruise trong nội dung đã cho. Tất cả nội dung đều nói về Phạm Duy.>"
