Atomic Fact,Label,Reason
"Chi Pu ghi dấu ấn trong lòng khán giả qua bộ phim ""Chị chị em em"".",Unsupported,"Nhãn: Unsupported  
Lí do: Thông tin về bộ phim ""Chị chị em em"" không được đề cập trong đoạn văn bản cung cấp. Thay vào đó, thông tin chỉ đề cập đến các dự án phim mà Chi Pu đã tham gia, nhưng không có thông tin nào liên quan đến bộ phim ""Chị chị em em"".  
Đoạn thông tin: ""Năm 2013, Chi Pu tham gia 5 dự án phim ảnh: phim truyền hình Giọt nước rơi, Giấc mơ hạnh phúc, phim điện ảnh Thần tượng, phim ngắn Cô gái trên tầng thượng do cô hợp tác sản xuất và sau này đã nhận được giải Cánh Diều Vàng cho phim ngắn xuất sắc nhất năm 2014... Năm 2014, Chi Pu quyết định vào Nam để lập nghiệp và tham gia những dự án phim như phim truyền hình Vẫn có em bên đời, phim điện ảnh Hương Ga và Chung cư ma."""
"Chi Pu ghi dấu ấn trong lòng khán giả qua bộ phim ""Bẫy ngọt ngào"".",UnSupported,"Nhãn: UnSupported  
Lí do: Thông tin ""Chi Pu ghi dấu ấn trong lòng khán giả qua bộ phim 'Bẫy ngọt ngào'"" không được xác nhận bởi nguồn thông tin từ Wikipedia. Thực tế, không có bất kỳ đề cập nào đến bộ phim ""Bẫy ngọt ngào"" trong tiểu sử hay sự nghiệp của Chi Pu. Thay vào đó, thông tin về các bộ phim mà Chi Pu tham gia như ""Yêu"", ""5S Online"" và các dự án khác được đề cập, nhưng không có thông tin nào liên quan đến phim ""Bẫy ngọt ngào"".  
Đoạn thông tin: ""Năm 2015, Chi Pu nhận vai diễn điện ảnh chính đầu tiên mang tên Yêu của đạo diễn Việt Max. Trong phim, Chi Pu vào vai Nhi..."" và ""Nổi bật là phim sitcom 5S Online trong đó cô đóng vai Nana công chúa."""
Chi Pu phát triển sự nghiệp ca hát.,Supported,"Nhãn: Supported  
Lí do: Thông tin về việc Chi Pu phát triển sự nghiệp ca hát được xác nhận rõ ràng trong nguồn thông tin cung cấp. Cô đã tuyên bố rẽ hướng làm ca sĩ và phát hành loạt video âm nhạc, với đĩa đơn đầu tay là ""Từ hôm nay (Feel Like Ooh)"". Đây là một dấu hiệu rõ ràng cho thấy cô đang theo đuổi sự nghiệp ca hát.  
Đoạn thông tin: ""Tháng 10 năm 2017, Chi Pu tuyên bố rẽ hướng làm ca sĩ bằng việc phát hành loạt video âm nhạc, với đĩa đơn đầu tay là 'Từ hôm nay (Feel Like Ooh)'. Các sản phẩm được đánh giá tốt, chỉn chu, đầu tư từ hình ảnh đến âm thanh."""
Chi Pu đã cho ra mắt nhiều sản phẩm âm nhạc.,Supported,"Nhãn: Supported  
Lí do: Thông tin về việc Chi Pu đã cho ra mắt nhiều sản phẩm âm nhạc được xác nhận trong đoạn văn bản, nơi mô tả các bài hát và MV mà cô đã phát hành từ năm 2017 đến 2024.  
Đoạn thông tin: ""Tháng 10 năm 2017, Chi Pu ra mắt hai bài hát 'Từ hôm nay (Feel Like Ooh)' và 'Cho ta gần hơn'... Sau đó, cô tiếp tục ra các bài hát 'Em sai rồi anh xin lỗi em đi' và 'Có nên dừng lại'... Tối 29 tháng 7 năm 2019, Chi Pu chính thức tung teaser MV mới có tựa đề được viết tắt bằng dòng hastag #Bidibadibidibu... Cuối năm 2020, Chi Pu lọt Top 100 người có sức ảnh hưởng nhất trên mạng xã hội tại châu Á - Thái Bình Dương do Forbes thống kê... Năm 2022, cô tham gia chương trình Street Dance Việt Nam với vai trò đội trưởng. Vào đầu tháng 8, Chi Pu thông báo sẽ đi hát trở lại, ra mắt 5 MV trong 5 tháng cuối năm... Ngày 23 tháng 5 năm 2024, Chi Pu trở lại đường đua âm nhạc, phát hành MV mang tên Finding You."""
Chi Pu có nhiều ca khúc pop.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Không có thông tin nào trong đoạn văn về Chi Pu đề cập đến việc cô có nhiều ca khúc pop hay chi tiết nào liên quan đến thể loại nhạc pop mà cô đã phát hành. Đoạn văn chỉ nói đến việc cô trở thành ca sĩ vào năm 2017 và đã nhận được nhiều chỉ trích trong những năm đầu sự nghiệp ca hát, mà không cụ thể về số lượng hay thể loại các ca khúc của cô.  
Đoạn thông tin: ""Ngoài thành công với sự nghiệp làm người mẫu ảnh và diễn viên, cô còn trở thành một ca sĩ vào năm 2017 và từng nhận về những lời chỉ trích từ khán giả và giới chuyên môn trong những năm đầu sự nghiệp ca hát."""
Chi Pu có nhiều ca khúc ballad.,Unsupported,"Nhãn: Unsupported  
Lí do: Không có thông tin nào trong đoạn văn bản cung cấp xác nhận rằng Chi Pu có nhiều ca khúc ballad. Đoạn văn chỉ nói về việc Chi Pu đã phát hành video âm nhạc và ca khúc đầu tay, nhưng không cụ thể đề cập đến thể loại ballad hay số lượng ca khúc mà cô đã phát hành.  
Đoạn thông tin: ""Tháng 10 năm 2017, Chi Pu tuyên bố rẽ hướng làm ca sĩ bằng việc phát hành loạt video âm nhạc, với đĩa đơn đầu tay là 'Từ hôm nay (Feel Like Ooh)'. Các sản phẩm được đánh giá tốt, chỉn chu, đầu tư từ hình ảnh đến âm thanh."""
"Một số bài hát nổi bật của Chi Pu là ""Đoá hoa hồng"".",Irrelevant,"Nhãn: Irrelevant  
Lí do: Atomic fact ""Một số bài hát nổi bật của Chi Pu là 'Đoá hoa hồng'"" không được hỗ trợ bởi thông tin nào trong văn bản đã cung cấp. Không có bất kỳ đề cập nào đến bài hát ""Đoá hoa hồng"" trong đoạn thông tin về Chi Pu.  
Đoạn thông tin: Không có đoạn thông tin nào đề cập đến bài hát ""Đoá hoa hồng""."
"Một số bài hát nổi bật của Chi Pu là ""Anh ơi ở lại"".",Supported,"Nhãn: Supported  
Lí do: Thông tin về bài hát ""Anh ơi ở lại"" được xác nhận là một trong những bài hát nổi bật của Chi Pu trong đoạn văn cung cấp. Nó cũng nêu rõ rằng Chi Pu đã tham gia vào MV ""Anh ơi ở lại"" với phong cách cổ trang, cho thấy sự nổi bật và sự chú ý mà bài hát này nhận được.  
Đoạn thông tin: ""Sau đó cô lại tiếp tục với truyện Tấm Cám trong MV 'Anh ơi ở lại' với phong cách cổ trang."""
"Một số bài hát nổi bật của Chi Pu là ""Cô gái tháng 12"".",Unsupported,"Nhãn: Unsupported  
Lí do: Trong đoạn thông tin cung cấp không có bất kỳ đề cập nào đến bài hát ""Cô gái tháng 12"" của Chi Pu. Do đó, thông tin này không thể xác minh và được coi là sai hoặc không chính xác.  
Đoạn thông tin: Không có đoạn thông tin nào đề cập đến bài hát ""Cô gái tháng 12""."
Chi Pu nổi tiếng với phong cách thời trang ấn tượng.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Atomic fact ""Chi Pu nổi tiếng với phong cách thời trang ấn tượng"" không được hỗ trợ bởi thông tin trong đoạn văn bản. Mặc dù có đề cập đến việc Chi Pu trở thành hot girl và được mời chụp ảnh cho các mẫu quảng cáo quần áo, nhưng không có thông tin cụ thể nào về phong cách thời trang của cô hay đánh giá về độ ấn tượng của nó.  
Đoạn thông tin: ""Bắt đầu nổi tiếng qua việc tham gia Miss Teen, Chi Pu được mời chụp ảnh cho các mẫu quảng cáo quần áo của các shop thời trang teen. Dần dần, cô trở thành cái tên quen thuộc với giới trẻ thông qua danh xưng hotgirl."""
Chi Pu hoạt động tích cực trên mạng xã hội.,Supported,"Nhãn: Supported  
Lí do: Thông tin cho thấy Chi Pu có sự hiện diện trên nhiều nền tảng mạng xã hội khác nhau, điều này phản ánh sự hoạt động tích cực của cô trên các kênh truyền thông xã hội.  
Đoạn thông tin: ""Chi Pu trên YouTube"", ""Chi Pu trên Facebook"", ""Chi Pu trên TikTok"", ""Chi Pu trên Weibo"", ""Chi Pu trên Instagram""."
Chi Pu thường chia sẻ về cuộc sống cá nhân trên mạng xã hội.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin về việc Chi Pu chia sẻ về cuộc sống cá nhân trên mạng xã hội không được xác nhận hoặc đề cập trong đoạn văn cung cấp. Không có thông tin nào liên quan đến hoạt động của Chi Pu trên mạng xã hội được nêu rõ trong ngữ cảnh.  
Đoạn thông tin: Không có đoạn thông tin nào phù hợp để trích dẫn vì tất cả các đoạn thông tin đều không đề cập đến nội dung này."
Chi Pu thường chia sẻ về công việc nghệ thuật trên mạng xã hội.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Thông tin đề cập đến việc Chi Pu thường chia sẻ về công việc nghệ thuật trên mạng xã hội không được xác nhận trong các đoạn văn bản đã cho. Không có bất kỳ thông tin nào liên quan đến hành động chia sẻ của Chi Pu trên mạng xã hội trong ngữ cảnh thông tin cung cấp.  
Đoạn thông tin: Không có thông tin liên quan trong đoạn văn."
Chi Pu đã trở thành một trong những gương mặt nổi bật trong làng giải trí Việt Nam.,Supported,"Nhãn: Supported  
Lí do: Thông tin về Chi Pu cho thấy cô được mời làm người mẫu ảnh cho các tạp chí uy tín, là diễn viên và đã thử sức với vai trò ca sĩ, qua đó cho thấy sự đa dạng trong hoạt động nghệ thuật và sự nổi bật của cô trong làng giải trí Việt Nam. Các nghệ sĩ khác cũng bảo vệ cô trước những phản đối, điều này cho thấy sự công nhận và ảnh hưởng của cô trong ngành giải trí.  
Đoạn thông tin: ""Ngoài công việc chính là diễn viên, Chi Pu cũng liên tục được mời làm người mẫu ảnh cho các tạp chí uy tín và thương hiệu thời trang lớn. [...] Chi Pu cũng được mời làm VJ và MC cho khá nhiều chương trình."" và ""Ngoài Lam Trường, các nghệ sĩ khác như Thanh Hà, Noo Phước Thịnh, CEO của WePro Entertainment là Quang Huy cùng vợ Phạm Quỳnh Anh, Minh Hằng, Phương Vy, Phạm Hoài Nam, Erik, và bạn trai cũ của Chi Pu là Cường Seven, đã bảo vệ Chi Pu."""
Chi Pu thu hút một lượng fan lớn.,Irrelevant,"Nhãn: Irrelevant  
Lí do: Không có thông tin nào trong đoạn văn đã cung cấp đề cập đến việc Chi Pu thu hút một lượng fan lớn. Các thông tin chủ yếu xoay quanh những tranh cãi về khả năng ca hát của cô, sự phản đối từ các nghệ sĩ khác, cũng như những chỉ trích về khả năng chuyên môn của cô.  
Đoạn thông tin: Không có đoạn thông tin nào phản ánh việc Chi Pu thu hút lượng fan lớn."
Chi Pu tham gia nhiều hoạt động từ thiện.,Supported,"Nhãn: Supported  
Lí do: Thông tin cho biết Chi Pu đã tham gia vào chiến dịch Về đi Vàng ơi của Liên minh bảo vệ chó châu Á để lan tỏa thông điệp bảo vệ phúc lợi động vật, điều này chứng tỏ cô có hoạt động từ thiện và bảo vệ động vật.  
Đoạn thông tin: ""Chi Pu cũng tham gia chiến dịch Về đi Vàng ơi của Liên minh bảo vệ chó châu Á để lan tỏa thông điệp bảo vệ phúc lợi động vật."""
Chi Pu tham gia nhiều hoạt động xã hội.,Supported,"Nhãn: Supported  
Lí do: Thông tin về việc Chi Pu tham gia nhiều hoạt động xã hội được xác nhận trong đoạn văn, nơi cô tham gia chiến dịch bảo vệ phúc lợi động vật. Điều này cho thấy cô không chỉ hoạt động trong lĩnh vực nghệ thuật mà còn tham gia các hoạt động xã hội.  
Đoạn thông tin: ""Chi Pu cũng tham gia chiến dịch Về đi Vàng ơi của Liên minh bảo vệ chó châu Á để lan tỏa thông điệp bảo vệ phúc lợi động vật."""
Chi Pu thể hiện trách nhiệm của mình với cộng đồng.,Supported,"Nhãn: Supported  
Lí do: Thông tin về Chi Pu tham gia chiến dịch ""Về đi Vàng ơi"" của Liên minh bảo vệ chó châu Á để lan tỏa thông điệp bảo vệ phúc lợi động vật cho thấy cô đã thể hiện trách nhiệm của mình với cộng đồng và những vấn đề xã hội.  
Đoạn thông tin: ""Chi Pu cũng tham gia chiến dịch Về đi Vàng ơi của Liên minh bảo vệ chó châu Á để lan tỏa thông điệp bảo vệ phúc lợi động vật."""
